year,month,day,hour,power,lat,lng,PRES,WND
1972,11,2,6,1,12.2,142.3,1006.0,12.0
1972,11,2,12,1,12.5,140.9,1006.0,12.0
1972,11,2,18,1,12.8,139.7,1006.0,12.0
1972,11,3,0,1,13.0,138.3,1006.0,12.0
1972,11,3,6,1,13.1,136.7,1005.0,15.0
1972,11,3,12,1,13.1,134.9,1004.0,15.0
1972,11,3,18,1,13.0,133.2,1004.0,15.0
1972,11,4,0,1,12.9,131.6,1004.0,15.0
1972,11,4,6,3,12.7,130.0,1002.0,25.0
1972,11,4,12,4,12.6,128.2,1000.0,35.0
1972,11,4,18,4,12.5,126.6,998.0,35.0
1972,11,5,0,4,12.3,124.7,995.0,35.0
1972,11,5,6,4,12.4,123.0,992.0,35.0
1972,11,5,12,4,12.6,121.6,990.0,35.0
1972,11,5,18,4,12.9,119.9,985.0,35.0
1972,11,6,0,4,13.2,118.1,984.0,35.0
1972,11,6,6,4,13.5,116.6,980.0,35.0
1972,11,6,12,4,14.0,115.8,968.0,40.0
1972,11,6,18,4,14.5,114.7,964.0,40.0
1972,11,7,0,5,15.0,113.5,953.0,50.0
1972,11,7,6,5,15.9,112.6,942.0,50.0
1972,11,7,12,5,16.7,111.6,940.0,50.0
1972,11,7,18,5,17.5,111.0,940.0,45.0
1972,11,8,0,4,18.6,110.8,940.0,40.0
1972,11,8,6,4,19.8,110.7,945.0,40.0
1972,11,8,12,4,21.2,111.1,965.0,35.0
1972,11,8,18,3,23.0,112.2,985.0,25.0
1972,11,9,0,1,25.6,114.8,1000.0,12.0
1972,11,9,6,0,28.2,116.8,1006.0,10.0
1972,11,9,12,9,31.1,121.1,1002.0,15.0
1972,11,9,18,9,33.0,125.3,1002.0,15.0
1972,11,10,0,9,34.0,131.0,1002.0,15.0
1972,11,10,6,9,34.5,135.5,1002.0,20.0
1972,11,10,12,9,34.8,142.0,1002.0,20.0
