(nameless),13
Shirley,38
(nameless),13
Trix,45
Virginia,9
Wendy,55
Wendy(-)1,3
Agnes,62
Bess,49
(nameless),39
Della,61
Carmen,43
Elaine,40
Faye,43
(nameless),16
Gloria,52
Hester,18
Irma,36
Judy,59
Kit,45
Lola,31
Mamie,63
Nina,52
Ora,45
Phyllis,35
(nameless),11
Rita,20
Susan,47
Tess,23
(nameless),29
Viola,46
(nameless),16
Winnie,27
Alice,23
Betty,30
Cora,48
Doris,21
(nameless),110
Elsie,65
(nameless),17
Flossie,52
Grace,41
(nameless),9
Helen,34
Ida,44
June,48
Kathy,35
(nameless),23
Lorna,31
(nameless),15
Marie,16
Nancy,37
(nameless),68
Pamela,21
Olga,43
Olga(-)1,2
Ruby,37
(nameless),53
Sally,20
(nameless),96
(nameless)(-)1,5
(nameless),14
Therese,15
Violet,28
Wilda,49
Anita,40
(nameless),43
Billie,45
(nameless),25
Clara,40
(nameless),23
Fran,38
Ellen,15
(nameless),9
Georgia,35
(nameless),65
Hope,49
(nameless),61
Iris,26
(nameless),16
Joan,40
Kate,52
(nameless),17
Louise,22
Marge,53
Nora,14
Opal,28
Patsy,35
Ruth,17
(nameless),11
Sarah,26
Thelma,39
(nameless),17
Vera,59
Wanda,49
Amy,35
Babe,40
(nameless),15
Carla,23
Dinah,31
Emma,22
Freda,39
(nameless),16
Gilda,28
Harriet,32
Ivy,27
Kim,24
Jean,39
Lucy,43
Lucy(-)1,6
Mary,23
Nadine,35
Olive,70
Polly,50
(nameless),10
Rose,38
Shirley,32
Trix,62
(nameless),42
Virginia,35
Wendy,38
Agnes,47
(nameless),32
Bess,40
Carmen,21
Della,28
(nameless),20
Elaine,35
Faye(Gloria),26
Faye(Gloria)(-)1,18
(nameless),48
Hester,22
(nameless),32
Irma,38
Judy,19
(nameless),42
Kit,35
(nameless),48
Lola,37
Mamie,14
Nina,23
(nameless),13
Ora,27
(nameless),101
Susan,49
(nameless),16
Phyllis,39
Tess,59
Viola,31
(nameless),33
Winnie,33
Alice,49
Betty,47
Cora,34
Doris,16
Elsie,29
(nameless),35
Flossie,45
Grace,16
Helen,29
(nameless),19
Ida,41
Kathy,34
Lorna,14
Marie,33
Nancy,35
Olga,36
Pamela,34
Ruby,30
Sally,30
Therese,39
Violet,30
Wilda,32
Anita,24
Billie,35
Dot,38
Clara,13
Ellen,53
Fran,28
Georgia,39
Iris,58
Hope,19
(nameless),31
Joan,25
Joan(-)1,8
Kate,27
(nameless),40
Louise,37
Marge,22
(nameless),14
Nora,36
Opal,33
Patsy,43
Ruth,38
(nameless),22
Sarah,10
Thelma,12
Vera,43
(nameless),55
Wanda,19
Amy,30
Babe,32
Carla,29
(nameless),11
Dinah,34
Emma,21
Freda,23
Gilda,63
(nameless),13
Harriet,21
Jean,23
Ivy,27
Kim,22
(nameless),20
Lucy,22
Mary,41
Mary(-)1,5
Mary(-)2,26
(nameless),26
Nadine,15
(nameless),17
Polly,45
Rose,24
(nameless),22
Shirley,31
(nameless),18
Virginia,25
(nameless),9
Wendy,30
Agnes,38
Bess,27
Carmen,26
Della,29
Elaine,33
Faye,24
Gloria,31
Hester,20
Irma,45
Judy,18
Kit,23
Lola,30
(nameless),55
Mamie,22
Nina,37
(nameless),20
Ora,34
(nameless),26
(nameless)(-)1,6
Phyllis,29
Rita,32
(nameless),14
Susan,37
(nameless),20
Tess,37
Viola,14
(nameless),23
Winnie,16
Alice,22
Betty,34
Cora,26
Doris,28
Elsie,24
Flossie,31
Grace,44
Helen,15
Ida,28
June,35
(nameless),28
Kathy,24
(nameless),30
Lorna,12
Marie,53
Nancy,31
Olga,65
Pamela,63
(nameless),21
Ruby,55
Sally,42
Therese,47
Violet,28
Anita,20
Wilda,11
Billie,37
Billie(-)1,7
Clara,19
Dot,31
Ellen,18
Fran,49
Georgia,22
Georgia(-)1,15
Iris,75
Hope,20
Joan,28
Louise,45
Marge,35
Nora,23
Opal,13
(nameless),15
Patsy,15
(nameless),55
Ruth,45
(nameless),13
(nameless)(-)1,1
Sarah,39
Thelma,33
Vera,36
Wanda,35
(nameless),55
Amy,46
Amy(-)1,4
Amy(-)2,4
Amy(-)3,2
(nameless),33
Carla,25
Babe,47
Dinah,57
Emma,35
Freda,18
Gilda,31
(nameless),28
Harriet,24
Ivy,32
Jean,20
Kim,49
Lucy,52
Mary,58
Nadine,28
Olive,45
Polly,41
Rose,15
(nameless),13
Shirley,21
(nameless),17
Trix,58
Wendy,51
Virginia,49
Agnes,33
(nameless),17
Bess,17
Carmen,45
Della,18
(nameless),23
Elaine,31
Faye,60
Gloria,38
Hester,15
(nameless),27
Judy,34
Irma,25
(nameless),18
Kit,35
Lola,41
Mamie,23
Nina,45
(nameless),22
Ora,27
(nameless),28
Phyllis,32
Rita,51
(nameless),20
Tess,33
(nameless),26
Viola,41
Winnie,15
(nameless),21
Alice,61
Bess,26
Cecil,47
Dot,31
(nameless),72
Ellis,37
Faye,30
(nameless),16
Hope,39
Gordon,22
(nameless),72
Irving,47
(nameless),25
Judy,45
(nameless),27
Ken,27
Lola,26
Mac,55
Nancy,23
Owen,42
Pamela,6
Sarah,59
Roger,23
Tip,63
(nameless),16
Vera,26
Vera(-)1,15
Wayne,25
(nameless),14
Abby,55
Ben,18
(nameless),41
Carmen,16
Dom,53
Ellen,50
Forrest,33
Georgia,24
Herbert,29
(nameless),17
Ida,38
(nameless),22
Joe,30
Kim,34
Lex,51
Marge,39
(nameless),25
Norris,27
(nameless),57
Orchid,25
Ruth,27
Percy,26
Sperry,32
Thelma,23
Vernon,28
Wynne,50
Alex,18
Betty,47
Cary,21
(nameless),18
Dinah,23
Ed,30
Freda,26
Gerald,25
Gerald(-)1,10
Holly,38
Ike,41
June,27
Kelly,35
Lynn,29
Maury,32
(nameless),42
Ogden,26
Phyllis,24
Roy,35
(nameless),16
Susan,30
Vanessa,32
Warren,26
Thad,38
Agnes,50
Bill,29
Clara,35
Doyle,25
(nameless),9
Elsie,42
(nameless),15
Fabian,21
Gay,38
(nameless),16
Hazen,42
Irma,44
Jeff,23
Kit,39
Kit(-)1,10
Lee,27
Mimie,42
Nelson,53
Odessa,25
Pat,33
Ruby,40
Tess,27
Skip,16
Val,12
Winona,36
Andy,33
Andy(-)1,16
Bess,60
Cecil,72
Dot,35
Ellis,53
Faye,63
Gordon,58
Hope,13
Judy,51
Irving,44
Ken,50
Lola,22
(nameless),20
Mac,38
Nancy,38
(nameless),33
Owen,55
Pamela,64
Roger,14
Sarah,14
Tip,21
Vera,36
Wayne,25
Abby,81
Carmen,19
Ben,16
Dom,31
Ellen,43
Forrest,39
Georgia,15
(nameless),13
Herbert,19
Ida,20
Joe,19
Kim,15
Lex,30
(nameless),10
Marge,35
Norris,13
Orchid,39
Percy,28
(nameless),18
Ruth,17
Sperry,13
Thelma,11
(nameless),6
Vernon,13
Wynne,34
Alex,14
Alex(-)1,11
Betty,18
Cary,48
Dinah,35
Ed,37
Freda,44
(nameless),39
Gerald,28
Holly,31
Holly(-)1,7
(nameless),25
Ike,44
June,21
Kelly,26
Lynn,19
Nina,27
Maury,14
Ogden,15
Susan,14
Roy,11
Phyllis,14
Thad,28
(nameless),10
Vanessa,37
Warren,46
(nameless),9
Agnes,32
Bill,58
Clara,34
Doyle,33
Fabian,42
Elsie,9
(nameless),43
Gay,36
(nameless),37
Hal,44
Irma,47
(nameless),44
Jeff,51
Kit,46
(nameless),30
Lee,23
Mimie,25
Nelson,40
(nameless),50
Odessa,43
Pat,31
Ruby,23
Skip,39
Tess,32
(nameless),15
Val,22
Winona,19
Andy,25
Brendan,36
(nameless),8
Cecil,23
Dot,43
Ellis,29
Faye,39
Gordon,23
Irving,22
Hope,33
Judy,27
(nameless),14
Ken,32
Mac,54
Lola,31
Nancy,26
(nameless),10
Owen,41
Peggy,55
Roger,29
(nameless),28
Sarah,31
(nameless)(-)1,3
Georgette,27
(nameless),8
(nameless)(-)1,7
Tip,48
Vera,72
Wayne,87
(nameless),24
Abby,39
Ben,57
Carmen,35
Dom,23
Ellen,42
Forrest,30
Georgia,22
Herbert,25
Ida,35
Joe,29
Kim,53
(nameless),13
Lex,23
Marge,55
Norris,45
Orchid,20
Percy,15
Ruth,15
(nameless),8
Sperry,26
Thelma,40
Vernon,25
Wynne,42
Alex,32
Betty,35
(nameless),18
Cary,42
(nameless),13
Dinah,47
Gerald,37
(nameless),15
Freda,59
Holly,54
Ian,41
Peke,28
June,13
Kelly,37
Lynn,50
Maury,29
Nina,40
Ogden,9
Phyllis,36
Roy,43
Susan,20
(nameless),10
Thad,26
Vanessa,13
(nameless),22
Warren,29
Agnes,21
(nameless),30
Bill,20
Clara,36
(nameless),40
Doyle,38
Fabian,44
Elsie,17
Gay,10
Uleki,28
Hal,37
Irma,21
Jeff,17
Kit,14
Mimie,22
Lee,23
(nameless),30
Nelson,34
(nameless),12
Odessa,42
(nameless),12
Pat,28
Ruby,34
Tess,21
Skip,39
Val,16
Winona,14
(nameless),9
Andy,46
Brenda,30
Cecil,18
Dot,32
Ellis,24
(nameless),10
Faye,23
Gordon,34
Hope,31
Irving,19
Judy,34
Ken,41
(nameless),8
Mac,35
(nameless),14
Owen,37
Nancy,24
Peggy,11
(nameless),56
Roger,23
(nameless),13
Sarah,29
Sarah(-)1,12
Tip,25
Vera,29
Wayne,18
Angela,50
Brian,19
Collen,28
Dan,23
Elsie,34
Forrest,33
Hunt,29
Irma,46
(nameless),19
Jack,25
Koryn,22
Lewis,23
Marian,26
(nameless),37
Nathan,26
(nameless),12
Ofelia,40
Percy,39
Robyn,39
(nameless),30
Steve,41
(nameless),11
Tasha,22
Vernon,53
Winona,29
Yancy,50
Aka,8
Zola,26
Becky,26
Abe,39
Cecil,11
Dot,20
Dot(-)1,12
Dot(-)2,7
Ed,43
Flo,36
Gene,37
Hattie,36
Ira,8
Jeana,11
Kyle,37
Lola,11
Mike,48
Nell,13
Owen,55
Page,42
Russ,41
Sharon,38
Tim,30
Vanessa,24
Walt,47
Yunya,22
(nameless),21
Zeke,27
Amy,22
Brendan,23
Brendan(-)1,13
Caitlin,37
Doug,13
Ellie,38
Fred,26
Gladys,38
(nameless),24
Harry,17
Ivy,37
Joel,23
Kinna,26
Mireille,63
Luke,29
Nat,76
Orchid,47
Pat,35
Ruth,59
Seth,59
Thelma,35
Verne,32
Wilda,25
Yuri,42
Zelda,27
Axel,36
Ekeka,21
Bobbie,38
Chuck,31
Deanna,20
Eli,25
Faye,14
Gary,27
Helen,14
Irving,21
Janis,36
Kent,58
Lois,43
Mark,18
Nina,19
Omar,68
Polly,21
Polly(-)1,8
Ryan,46
Sibyl,56
Ted,42
(nameless),12
Val,29
Ward,43
Yvette,46
Zack,23
Angela,38
Brian,34
Colleen,46
Dan,43
Elsie,44
Farrest,9
Gay,63
Hunt,29
Irma,35
(nameless),22
Koryn,52
(nameless),14
Lewis,23
Marian,15
Nathan,27
Ofelia,17
Percy,17
Robyn,47
Steve,34
Tasha,34
Keoni,44
Vernon,31
Winona,30
Yancy,30
Zola,25
Abe,24
Becky,21
Dot,25
Cecil,23
Ed,38
Flo,38
Gene,15
(nameless),11
Hattie,28
Ira,35
Jeana,25
Kyle,21
Lola,31
Manny,42
Nell,22
Owen,36
Page,30
Russ,26
Russ(-)1,11
Sharon,14
(nameless),15
Tim,27
Vanessa,11
Walt,58
Yunya,15
Zeke,34
(nameless),33
Amy,21
Brendan,34
Caitlin,19
Dous,48
Ellie,44
Li,19
Fred,46
Gladys,52
Harry,20
Ivy,33
John,45
Joel,23
Kinna,31
Luke,31
Melissa,33
Nat,28
Orchid,60
Pat,35
Ruth,11
Seth,46
Noname,43
Verne,68
Wilda,51
Yuri,18
Zelda,44
Axel,45
Bobbie,39
Chuck,26
Deanna,35
Faye,35
Gary,23
Helen,24
Irving,14
Janis,32
Lois,25
Kent,30
Mark,15
Nina,22
Oscar,26
Polly,30
Ryan,38
Sibyl,29
Ted,24
Val,23
Ward,26
Yvette,16
Zack,32
Angela,49
Brian,12
(nameless),31
Dan,21
(nameless),13
ANN,36
BART,40
CAM,29
DAN,29
EVE,30
FRANKIE,18
GLORIA,29
HERB,48
JOY,25
KIRK,47
LISA,14
(nameless),16
NIKI,21
ORSON,49
PIPER,15
SALLY,20
(nameless),13
VIOLET,47
TOM,30
WILLIE,26
YATES,34
ZANE,38
BETH,17
ABEL,33
CARLO,22
(nameless),10
DALE,35
ERNIE,44
FERN,30
HANNAH,9
ISA,51
JIMMY,18
KELLY,17
LEVI,24
MARIE,24
NESTOR,30
OPAL,28
PEPER,28
ROSIE,42
SCOTT,27
TINA,44
VICTOR,18
WINNIE,49
WINNIE(-)1,9
YULE,20
ZITA,14
AMBER,38
BING,38
CASS,14
OLIWA,46
DAVID,34
FRITZ,16
GINGER,27
IVAN,47
JOAN,41
KETTH,39
LINDA,6
MORT,21
(nameless),44
NICHOLE,13
(nameless),13
OTTO,16
PENNY,21
(nameless),9
REX,58
(nameless),25
STELLA,19
TODD,20
VICKI,24
WALDO,11
YANNI,20
(nameless),16
ZEB,32
BABS,44
CHIP,12
DAWN,9
ELVIS,7
(nameless),8
FAITH,19
IRIS,10
KATE,35
LEO,24
MAGGIE,31
(nameless),53
NEIL,25
(nameless),18
OLGA,27
PAUL,26
RACHEL,16
SAM,35
TANYA,16
Dora,11
VIRGIL,14
WENDY,21
YORK,21
ZIA,14
ANN,23
BART,30
CAM,13
DAN,29
EVE,13
FRANKIE,11
GLORIA,12
(nameless),14
Damrey,31
Longwang,15
(nameless),28
Kirogi,27
Kai-tak,37
(nameless),36
Tembin,21
Bolaven,34
Chanchu,6
Jelawat,42
Ewiniar,40
Bilis,33
Kaemi,7
Prapiroon,25
Maria,18
Saomai,56
Bopha,25
Wukong,20
Sonamu,16
Shanshan,28
(nameless),22
Yagi,24
Xangsane,28
Bebinca,30
Rumbia,40
Soulik,29
Cimaron,25
Chebi,23
Durian,18
Utor,27
Trami,18
Kong-rey,34
Yutu,16
Toraji,33
(nameless),29
Man-yi,34
Usagi,9
Pabuk,36
(nameless),17
Wutip,33
Sepat,20
Fitow,64
Danas,40
Nari,63
Vipa,20
Francisco,34
Lekima,38
Krosa,24
Haiyan,28
Podul,41
Lingling,27
(nameless),44
Kajiki,21
Faxai,47
Tapah,16
Mitag,40
(nameless),16
Hagibis,29
(nameless),8
Noguri,23
Rammasun,35
Chataan,56
Halong,40
Nakri,24
Fengshen,58
(nameless),15
Fung-wong,33
Kalmaegi,5
Kammuri,19
Phanfone,41
Vongfong,20
Rusa,41
Sinlaku,45
Ele,46
Hagupit,25
Changmi,12
Mekkhala,22
Higos,26
Bavi,22
Maysak,15
Huko,16
Haishen,21
Pongsona,35
Yanyan,24
Kujira,62
(nameless),15
Chan-hom,36
Linfa,26
Nangka,24
Soudelor,37
Koni,31
Imbudo,39
Morakot,18
Etau,31
Krovanh,46
Vamco,8
(nameless),8
Dujuan,26
Maemi,39
Choi-wan,30
Koppu,31
(nameless),11
Ketsana,39
Parma,51
Melor,33
Nepartak,32
Lupit,54
(nameless),63
Sudal,61
Nida,34
(nameless),13
Omais,23
Conson,30
Chanthu,24
Dianmu,41
Mindule,54
Tingting,38
Kompasu,22
Namthcun,41
(nameless),5
Malou,15
Meranti,38
Rananim,36
Malakas,21
Megi,28
Chaba,54
Aere,39
(nameless),11
Songda,54
Sarika,20
Haima,23
Meari,52
Ma-on,28
Tokage,40
Nock-ten,53
Muifa,45
Merbok,8
Nanmadol,26
Talas,43
Noru,25
Kulap,23
Roke,30
Sonca,33
Nesat,50
Haitang,43
Nalgae,40
Banyan,34
Washi,13
Matsa,40
Sanvu,22
Mawar,49
Guchol,28
Talim,35
Nabi,42
Khanun,35
Vicente,16
Saola,36
Damrey,34
Longwang,33
Kirogi,43
Kai-tak,22
Tembin,22
Bolaven,26
(nameless),32
Chanchu,46
Jelawat,20
Ewiniar,55
(nameless),7
Bilis,38
Kaemi,46
Prapiroon,33
Maria,41
Saomai,28
Bopha,24
Wukong,37
Sonamu,13
(nameless),12
Ioke,73
Shanshan,44
(nameless),15
Yagi,41
(nameless),18
Xangsane,31
Bebinca,32
Rumbia,16
Soulik,36
Cimaron,51
Chebi,27
Durian,41
Utor,34
Trami,21
Kong-rey,27
Yutu,32
Toraji,13
Man-yi,42
Usagi,34
(nameless),29
Pabuk,28
Wutip,12
Sepat,50
Fitow,46
Danas,26
Nari,27
Wipha,23
Francisco,18
Lekima,25
Krosa,36
Haiyan,18
Podul,19
Lingling,15
Kajiki,18
Faxai,15
Peipah,36
Tapah,7
Mitag,33
Hagibis,38
(nameless),14
Neoguri,24
Rammasun,29
Matmo,12
Halong,27
Nakri,39
Fengshen,38
Kalmaegi,40
Fung-wong,32
Kammuri,20
Phanfone,10
Vongfong,18
Nuri,25
(nameless),11
Sinlaku,56
Hagupit,34
Jangmi,46
Mekkhala,12
Higos,31
(nameless),10
Bavi,14
Maysak,34
Haishen,15
Noul,13
Dolphin,32
Kujira,27
Chan-hom,42
Linfa,32
Nangka,19
Soudelor,13
(nameless),10
Molave,19
Goni,37
Morakot,41
Etau,27
Vamco,38
Krovanh,22
Dujuan,31
Mujigae,15
Choi-wan,36
Koppu,13
Ketsana,24
(nameless),14
Parma,69
Melor,40
Nepartak,25
Lupit,57
(nameless),11
Mirinae,33
(nameless),19
Nida,45
Omais,18
Conson,27
Chanthu,26
(nameless),8
Dianmu,25
Mindulle,13
Lionrock,32
Kompasu,28
Namtheun,11
Malou,36
Meranti,30
Fanapi,29
Malakas,24
(nameless),24
Megi,46
(nameless),10
Chaba,32
(nameless),27
Aere,29
Songda,46
(nameless),8
Sarika,10
Haima,36
Meari,27
Ma-on,54
Tokage,9
Nock-ten,26
Muifa,53
Merbok,30
(nameless),14
Nanmadol,41
Talas,54
Noru,19
Kulap,22
Roke,53
Sonca,24
Nesat,32
Haitang,15
Nalgae,37
Banyan,25
(nameless),19
Washi,25
(nameless),27
Pakhar,30
Sanvu,32
Mawar,29
Guchol,48
Talim,18
Doksuri,22
Khanun,22
Vicente,28
Saola,38
Damrey,32
Haikui,40
Kirogi,30
Kai-tak,27
Tembin,60
Bolaven,46
Sanba,36
Jelawat,47
Ewiniar,28
Maliksi,23
Gaemi,34
Prapiroon,59
Maria,30
Son-tinh,33
(nameless),16
Bopha,56
Wukong,23
Sonamu,34
Shanshan,21
Yagi,31
Leepi,25
Bebinca,19
Rumbia,23
Soulik,31
Cimaron,18
Jebi,24
Mangkhut,13
Utor,39
Trami,31
(nameless),9
Pewa,42
Unala,5
Kong-rey,24
Yutu,17
Toraji,16
Man-yi,22
Usagi,32
(nameless),9
Pabuk,33
Wutip,22
Sepat,17
Fitow,32
Danas,31
Nari,33
Wipha,28
Francisco,43
(nameless),21
Lekima,31
Krosa,32
(nameless),20
Haiyan,34
Podul,14
Lingling,10
Kajiki,15
Faxai,29
(nameless),10
Peipah,28
Tapah,22
Mitag,13
Hagibis,29
Neoguri,36
Rammasun,40
Matmo,37
Halong,68
Nakri,25
Genevieve,81
(nameless),11
Fengshen,25
(nameless),9
Kalmaegi,27
Fung-wong,31
